ASV	Chrom	Pos	WaldPValue	GeneIDs	GeneIDs
OTU_1377_16S	Ha412HOChr04	69337851	9.267976e-08	Oxidoreductase_family_protein,UDP-xylosyltransferase_2,[LOW_BITSCORE]_myosin_heavy_chain-like_protein,[LOW_BITSCORE]_dentin_sialophosphoprotein,_putative_(DUF1296),[LOW_BITSCORE]_cytochrome_P450,_family_71,_subfamily_B,_polypeptide_25,Oxidoreductase_family_protein	Ha412HOChr04g0164741,Ha412HOChr04g0164761,Ha412HOChr04g0164781,Ha412HOChr04g0164791,Ha412HOChr04g0164801,Ha412HOChr04g0164811
OTU_1377_16S	Ha412HOChr04	71930739	5.238658e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr04	71930740	5.238658e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr04	85357152	6.410586e-08	uncharacterized_protein_AT3G52740,Tubulin/FtsZ_family_protein	Ha412HOChr04g0167291,Ha412HOChr04g0167301
OTU_1377_16S	Ha412HOChr04	101987949	1.111820e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr04	101987969	1.954926e-10	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr04	138951913	5.769171e-09	Sec14p-like_phosphatidylinositol_transfer_family_protein	Ha412HOChr04g0172671
OTU_1377_16S	Ha412HOChr04	157542251	7.082032e-08	Cysteine_proteinases_superfamily_protein	Ha412HOChr04g0176201
OTU_1377_16S	Ha412HOChr04	159371592	5.554720e-08	zinc_finger_(MYND_type)_family_protein_/_programmed_cell_death_2_C-terminal_domain-containing_protein	Ha412HOChr04g0176581
OTU_1377_16S	Ha412HOChr04	160810921	5.224407e-08	Rho_termination_factor,Ha412HOChr04g0176831,urease,Peptidase_S24/S26A/S26B/S26C_family_protein	Ha412HOChr04g0176821,Ha412HOChr04g0176831,Ha412HOChr04g0176841,Ha412HOChr04g0176851
OTU_1377_16S	Ha412HOChr04	172888646	7.931027e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr04	194609569	2.187396e-09	glucan_synthase-like_12,glucan_synthase-like_3,gametophytic_factor_2,nuclear_factor_Y,_subunit_B6	Ha412HOChr04g0187431,Ha412HOChr04g0187441,Ha412HOChr04g0187461,Ha412HOChr04g0187471
OTU_1377_16S	Ha412HOChr04	213446945	7.155145e-08	glutathione_S-transferase_tau_7,glutathione_S-transferase_tau_7,glutathione_S-transferase_tau_7,glutathione_S-transferase_TAU_8,proteolysis_6,DYNAMIN-like_1B,Nucleoporin_interacting_component_(Nup93/Nic96-like)_family_protein,pentatricopeptide_(PPR)_repeat-containing_protein,Nucleotide-sugar_transporter_family_protein,6-phosphogluconate_dehydrogenase_family_protein	Ha412HOChr04g0194841,Ha412HOChr04g0194861,Ha412HOChr04g0194871,Ha412HOChr04g0194881,Ha412HOChr04g0194891,Ha412HOChr04g0194901,Ha412HOChr04g0194911,Ha412HOChr04g0194921,Ha412HOChr04g0194931,Ha412HOChr04g0194951
OTU_1377_16S	Ha412HOChr04	221543986	2.545126e-08	CAP_(Cysteine-rich_secretory_proteins,_Antigen_5,_and_Pathogenesis-related_1_protein)_superfamily_protein,uncharacterized_protein_AT3G49720,FAD/NAD(P)-binding_oxidoreductase_family_protein,Concanavalin_A-like_lectin_protein_kinase_family_protein,oligopeptide_transporter_4,trichome_birefringence-like_protein_(DUF828),transcription_elongation_factor,[LOW_BITSCORE]_golgin_family_A_protein,Ankyrin_repeat_family_protein_with_DHHC_zinc_finger_domain-containing_protein,[LOW_BITSCORE]_Concanavalin_A-like_lectin_protein_kinase_family_protein,[LOW_BITSCORE]_RING/U-box_superfamily_protein	Ha412HOChr04g0200071,Ha412HOChr04g0200081,Ha412HOChr04g0200091,Ha412HOChr04g0200101,Ha412HOChr04g0200111,Ha412HOChr04g0200131,Ha412HOChr04g0200141,Ha412HOChr04g0200161,Ha412HOChr04g0200171,Ha412HOChr04g0200181,Ha412HOChr04g0200201
OTU_1377_16S	Ha412HOChr05	61814572	3.348879e-08	Protein_kinase_superfamily_protein,Galactose_oxidase/kelch_repeat_superfamily_protein	Ha412HOChr05g0214861,Ha412HOChr05g0214871
OTU_1377_16S	Ha412HOChr05	70276277	5.409186e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr05	81557547	9.863252e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr05	81557554	8.690604e-11	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr05	120973135	1.500340e-10	Duplicated_homeodomain-like_superfamily_protein	Ha412HOChr05g0223961
OTU_1377_16S	Ha412HOChr05	140396151	9.267901e-08	[LOW_BITSCORE]_vacuolar_iron_transporter_(VIT)_family_protein,[LOW_BITSCORE]_wall_associated_kinase_5	Ha412HOChr05g0228871,Ha412HOChr05g0228881
OTU_1377_16S	Ha412HOChr05	143101796	6.015503e-08	plant_glycogenin-like_starch_initiation_protein_3,Pre-mRNA_splicing_Prp18-interacting_factor,WEAK_CHLOROPLAST_MOVEMENT_UNDER_BLUE_LIGHT-like_protein_(DUF827),alpha-amylase-like_protein,sterol_carrier_protein_2	Ha412HOChr05g0229431,Ha412HOChr05g0229441,Ha412HOChr05g0229451,Ha412HOChr05g0229461,Ha412HOChr05g0229491
OTU_1377_16S	Ha412HOChr05	143101809	8.544575e-09	plant_glycogenin-like_starch_initiation_protein_3,Pre-mRNA_splicing_Prp18-interacting_factor,WEAK_CHLOROPLAST_MOVEMENT_UNDER_BLUE_LIGHT-like_protein_(DUF827),alpha-amylase-like_protein,sterol_carrier_protein_2	Ha412HOChr05g0229431,Ha412HOChr05g0229441,Ha412HOChr05g0229451,Ha412HOChr05g0229461,Ha412HOChr05g0229491
OTU_1377_16S	Ha412HOChr05	154325639	5.405311e-09	Nucleotide-diphospho-sugar_transferases_superfamily_protein	Ha412HOChr05g0232631
OTU_1377_16S	Ha412HOChr05	154325663	3.472142e-09	Nucleotide-diphospho-sugar_transferases_superfamily_protein	Ha412HOChr05g0232631
OTU_1377_16S	Ha412HOChr05	154325673	4.256890e-08	Nucleotide-diphospho-sugar_transferases_superfamily_protein	Ha412HOChr05g0232631
OTU_1377_16S	Ha412HOChr05	154325683	1.206304e-08	Nucleotide-diphospho-sugar_transferases_superfamily_protein	Ha412HOChr05g0232631
OTU_1377_16S	Ha412HOChr05	173559266	4.340542e-08	ephrin-A3_protein,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase,hydroxycinnamoyl-CoA_shikimate/quinate_hydroxycinnamoyl_transferase	Ha412HOChr05g0238871,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238931,Ha412HOChr05g0238941,Ha412HOChr05g0238951,Ha412HOChr05g0238961,Ha412HOChr05g0238971,Ha412HOChr05g0238981
OTU_1377_16S	Ha412HOChr06	33544660	7.293768e-08	Flavin-binding_monooxygenase_family_protein,[LOW_BITSCORE]_3-oxo-5-alpha-steroid_4-dehydrogenase_family_protein,F-box_and_associated_interaction_domains-containing_protein	Ha412HOChr06g0259921,Ha412HOChr06g0259931,Ha412HOChr06g0259951
OTU_1377_16S	Ha412HOChr06	33544697	7.091087e-10	Flavin-binding_monooxygenase_family_protein,[LOW_BITSCORE]_3-oxo-5-alpha-steroid_4-dehydrogenase_family_protein,F-box_and_associated_interaction_domains-containing_protein	Ha412HOChr06g0259921,Ha412HOChr06g0259931,Ha412HOChr06g0259951
OTU_1377_16S	Ha412HOChr06	33544743	3.354145e-11	Flavin-binding_monooxygenase_family_protein,[LOW_BITSCORE]_3-oxo-5-alpha-steroid_4-dehydrogenase_family_protein,F-box_and_associated_interaction_domains-containing_protein	Ha412HOChr06g0259921,Ha412HOChr06g0259931,Ha412HOChr06g0259951
OTU_1377_16S	Ha412HOChr06	54549646	4.936391e-08	Riboflavin_synthase-like_superfamily_protein,Plant_invertase/pectin_methylesterase_inhibitor_superfamily_protein,fatty_acid_biosynthesis_1,tonoplast_monosaccharide_transporter2	Ha412HOChr06g0266411,Ha412HOChr06g0266421,Ha412HOChr06g0266431,Ha412HOChr06g0266441
OTU_1377_16S	Ha412HOChr06	94473881	5.608803e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr06	94473885	5.608803e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr06	105555235	4.960397e-08	Transducin/WD40_repeat-like_superfamily_protein,[LOW_BITSCORE]_zinc_ion_binding_protein,C-jun-amino-terminal_kinase-interacting_protein	Ha412HOChr06g0277741,Ha412HOChr06g0277751,Ha412HOChr06g0277761
OTU_1377_16S	Ha412HOChr06	105945398	4.380956e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr06	109717753	5.247572e-08	Ha412HOChr06g0278291,floral_homeotic_protein_(HUA1),phosphoenolpyruvate_carboxylase_3,aldehyde_dehydrogenase_5F1,[LOW_BITSCORE]_WEB_family_protein_(DUF827),Carbohydrate-binding_X8_domain_superfamily_protein,[LOW_BITSCORE]_Pectin_lyase-like_superfamily_protein	Ha412HOChr06g0278291,Ha412HOChr06g0278301,Ha412HOChr06g0278311,Ha412HOChr06g0278321,Ha412HOChr06g0278331,Ha412HOChr06g0278341,Ha412HOChr06g0278351
OTU_1377_16S	Ha412HOChr06	111557078	1.813368e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr06	113861869	3.475188e-08	indigoidine_synthase_A_family_protein,scarecrow-like_3,ubiquitin-conjugating_enzyme19,ubiquitin-conjugating_enzyme19,H[+]-ATPase_9,uncharacterized_protein_AT2G01870	Ha412HOChr06g0279031,Ha412HOChr06g0279041,Ha412HOChr06g0279051,Ha412HOChr06g0279091,Ha412HOChr06g0279121,Ha412HOChr06g0279131
OTU_1377_16S	Ha412HOChr06	113861881	3.475188e-08	indigoidine_synthase_A_family_protein,scarecrow-like_3,ubiquitin-conjugating_enzyme19,ubiquitin-conjugating_enzyme19,H[+]-ATPase_9,uncharacterized_protein_AT2G01870	Ha412HOChr06g0279031,Ha412HOChr06g0279041,Ha412HOChr06g0279051,Ha412HOChr06g0279091,Ha412HOChr06g0279121,Ha412HOChr06g0279131
OTU_1377_16S	Ha412HOChr06	113861889	1.991923e-08	indigoidine_synthase_A_family_protein,scarecrow-like_3,ubiquitin-conjugating_enzyme19,ubiquitin-conjugating_enzyme19,H[+]-ATPase_9,uncharacterized_protein_AT2G01870	Ha412HOChr06g0279031,Ha412HOChr06g0279041,Ha412HOChr06g0279051,Ha412HOChr06g0279091,Ha412HOChr06g0279121,Ha412HOChr06g0279131
OTU_1377_16S	Ha412HOChr06	113861900	1.391595e-09	indigoidine_synthase_A_family_protein,scarecrow-like_3,ubiquitin-conjugating_enzyme19,ubiquitin-conjugating_enzyme19,H[+]-ATPase_9,uncharacterized_protein_AT2G01870	Ha412HOChr06g0279031,Ha412HOChr06g0279041,Ha412HOChr06g0279051,Ha412HOChr06g0279091,Ha412HOChr06g0279121,Ha412HOChr06g0279131
OTU_1377_16S	Ha412HOChr06	145248636	1.554683e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr06	157105110	1.732558e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr07	27739755	8.270557e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr07	122061829	4.091730e-09	Glycolipid_transfer_protein_(GLTP)_family_protein,ARM_repeat_superfamily_protein,[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein,small_nuclear_ribonucleoprotein_F,Phototropic-responsive_NPH3_family_protein	Ha412HOChr07g0309421,Ha412HOChr07g0309431,Ha412HOChr07g0309461,Ha412HOChr07g0309471,Ha412HOChr07g0309501
OTU_1377_16S	Ha412HOChr08	57521172	9.647983e-08	microtubule-associated_protein_65-7,ENTH/VHS/GAT_family_protein,basic_pentacysteine1,RING/FYVE/PHD_zinc_finger_superfamily_protein	Ha412HOChr08g0348731,Ha412HOChr08g0348741,Ha412HOChr08g0348751,Ha412HOChr08g0348761
OTU_1377_16S	Ha412HOChr08	60027063	1.196580e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr08	60027077	2.531935e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr08	85718463	7.122784e-11	myb_domain_protein_113,Histone_superfamily_protein,Histone_superfamily_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein,histone_H2A_6	Ha412HOChr08g0354401,Ha412HOChr08g0354411,Ha412HOChr08g0354421,Ha412HOChr08g0354431,Ha412HOChr08g0354441
OTU_1377_16S	Ha412HOChr08	106594151	5.409191e-08	[LOW_BITSCORE]_afadin,Ha412HOChr08g0359721,Regulator_of_chromosome_condensation_(RCC1)_family_with_FYVE_zinc_finger_domain-containing_protein,[LOW_BITSCORE]_glucan_synthase-like_8,[LOW_BITSCORE]_mediator_of_RNA_polymerase_II_transcription_subunit_15a-like_protein,organic_solute_transporter_ostalpha_protein_(DUF300)	Ha412HOChr08g0359711,Ha412HOChr08g0359721,Ha412HOChr08g0359731,Ha412HOChr08g0359741,Ha412HOChr08g0359751,Ha412HOChr08g0359761
OTU_1377_16S	Ha412HOChr08	115293683	1.188604e-09	Late_embryogenesis_abundant_(LEA)_hydroxyproline-rich_glycoprotein_family,galacturonosyltransferase_9,amino-terminal_region_of_chorein,amino-terminal_region_of_chorein	Ha412HOChr08g0362121,Ha412HOChr08g0362141,Ha412HOChr08g0362151,Ha412HOChr08g0362161
OTU_1377_16S	Ha412HOChr08	116433574	8.365990e-09	Ubiquitin-like_superfamily_protein	Ha412HOChr08g0362371
OTU_1377_16S	Ha412HOChr08	171610957	1.362779e-08	1-deoxy-D-xylulose_5-phosphate_synthase_3	Ha412HOChr08g0370631
OTU_1377_16S	Ha412HOChr09	52955430	9.267864e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr09	77539172	2.540463e-08	HXXXD-type_acyl-transferase_family_protein,[LOW_BITSCORE]_aleurain-like_protease,dynamin-related_protein_3A,Inositol_monophosphatase_family_protein,flavin-dependent_monooxygenase_1,[LOW_BITSCORE]_ubiquitin_family_protein,CRT_(chloroquine-resistance_transporter)-like_transporter_2,[LOW_BITSCORE]_Leucine-rich_repeat_transmembrane_protein_kinase_family_protein,downstream_neighbor_of_Son,Rhamnogalacturonate_lyase_family_protein,[LOW_BITSCORE]_ethylene_induced_calmodulin_binding_protein	Ha412HOChr09g0388131,Ha412HOChr09g0388141,Ha412HOChr09g0388151,Ha412HOChr09g0388161,Ha412HOChr09g0388171,Ha412HOChr09g0388181,Ha412HOChr09g0388201,Ha412HOChr09g0388211,Ha412HOChr09g0388221,Ha412HOChr09g0388241,Ha412HOChr09g0388251
OTU_1377_16S	Ha412HOChr09	88793839	1.668916e-08	gamma_subunit_of_Mt_ATP_synthase	Ha412HOChr09g0389751
OTU_1377_16S	Ha412HOChr09	88793841	1.668916e-08	gamma_subunit_of_Mt_ATP_synthase	Ha412HOChr09g0389751
OTU_1377_16S	Ha412HOChr09	88793845	1.668916e-08	gamma_subunit_of_Mt_ATP_synthase	Ha412HOChr09g0389751
OTU_1377_16S	Ha412HOChr09	88793847	1.668916e-08	gamma_subunit_of_Mt_ATP_synthase	Ha412HOChr09g0389751
OTU_1377_16S	Ha412HOChr09	95329095	2.425830e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr09	111164849	1.104929e-08	AZA-guanine_resistant1,villin_2	Ha412HOChr09g0394321,Ha412HOChr09g0394341
OTU_1377_16S	Ha412HOChr09	139276125	9.993464e-08	Rhamnogalacturonate_lyase_family_protein,[LOW_BITSCORE]_SPX_(SYG1/Pho81/XPR1)_domain-containing_protein,Rhamnogalacturonate_lyase_family_protein,sister_chromatid_cohesion_1_protein_4	Ha412HOChr09g0403331,Ha412HOChr09g0403341,Ha412HOChr09g0403351,Ha412HOChr09g0403361
OTU_1377_16S	Ha412HOChr10	99825963	1.281055e-08	tonoplast_monosaccharide_transporter2,arginine-glutamic_acid_dipeptide_repeat_protein	Ha412HOChr10g0451231,Ha412HOChr10g0451241
OTU_1377_16S	Ha412HOChr10	99825985	5.629117e-09	tonoplast_monosaccharide_transporter2,arginine-glutamic_acid_dipeptide_repeat_protein	Ha412HOChr10g0451231,Ha412HOChr10g0451241
OTU_1377_16S	Ha412HOChr10	99826003	4.808298e-08	tonoplast_monosaccharide_transporter2,arginine-glutamic_acid_dipeptide_repeat_protein	Ha412HOChr10g0451231,Ha412HOChr10g0451241
OTU_1377_16S	Ha412HOChr10	99826018	4.808298e-08	tonoplast_monosaccharide_transporter2,arginine-glutamic_acid_dipeptide_repeat_protein	Ha412HOChr10g0451231,Ha412HOChr10g0451241
OTU_1377_16S	Ha412HOChr10	125662774	8.575327e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr10	167463325	2.861424e-08	[LOW_BITSCORE]_basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,DUF630_family_protein_(DUF630_and_DUF632)	Ha412HOChr10g0468031,Ha412HOChr10g0468041
OTU_1377_16S	Ha412HOChr10	175001413	3.547107e-10	F-box/RNI-like_superfamily_protein,alanine_aminotransferase_2,Remorin_family_protein,LL-diaminopimelate_aminotransferase,phosphatidylinositol-4-phosphate_5-kinase_family_protein	Ha412HOChr10g0470761,Ha412HOChr10g0470771,Ha412HOChr10g0470781,Ha412HOChr10g0470821,Ha412HOChr10g0470831
OTU_1377_16S	Ha412HOChr11	586149	2.778865e-08	Protein_kinase_superfamily_protein,Protein_kinase_superfamily_protein	Ha412HOChr11g0478721,Ha412HOChr11g0478731
OTU_1377_16S	Ha412HOChr11	1809886	5.247514e-08	sporulation-specific_protein,histidine-containing_phosphotransfer_factor_5,slufate_transporter_2;1	Ha412HOChr11g0479461,Ha412HOChr11g0479491,Ha412HOChr11g0479501
OTU_1377_16S	Ha412HOChr11	11466897	3.090919e-08	[LOW_BITSCORE]_Regulator_of_chromosome_condensation_(RCC1)_family_with_FYVE_zinc_finger_domain-containing_protein,[LOW_BITSCORE]_SPIRAL1-like2,alpha/beta-Hydrolases_superfamily_protein,HSP20-like_chaperones_superfamily_protein,histone_acetyltransferase_of_the_CBP_family_1	Ha412HOChr11g0484681,Ha412HOChr11g0484691,Ha412HOChr11g0484711,Ha412HOChr11g0484721,Ha412HOChr11g0484751
OTU_1377_16S	Ha412HOChr11	38632506	5.494829e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr11	71569349	4.340609e-08	Drought-responsive_family_protein	Ha412HOChr11g0502411
OTU_1377_16S	Ha412HOChr11	73283545	5.923736e-08	Ribosomal_L18p/L5e_family_protein	Ha412HOChr11g0502821
OTU_1377_16S	Ha412HOChr11	93975202	4.577279e-08	phosphate_transporter_4;1	Ha412HOChr11g0505841
OTU_1377_16S	Ha412HOChr11	93975213	4.577279e-08	phosphate_transporter_4;1	Ha412HOChr11g0505841
OTU_1377_16S	Ha412HOChr11	94110953	5.569668e-08	phosphate_transporter_4;1	Ha412HOChr11g0505841
OTU_1377_16S	Ha412HOChr11	101450497	7.471389e-09	O-Glycosyl_hydrolases_family_17_protein,gamma_interferon_responsive_lysosomal_thiol_(GILT)_reductase_family_protein	Ha412HOChr11g0506641,Ha412HOChr11g0506651
OTU_1377_16S	Ha412HOChr11	123310113	5.224401e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr11	132348758	9.648043e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr11	140079495	5.963924e-08	HXXXD-type_acyl-transferase_family_protein,ribosomal_protein_S11_(chloroplast)	Ha412HOChr11g0513381,Ha412HOChr11g0513411
OTU_1377_16S	Ha412HOChr11	140079499	2.946966e-08	HXXXD-type_acyl-transferase_family_protein,ribosomal_protein_S11_(chloroplast)	Ha412HOChr11g0513381,Ha412HOChr11g0513411
OTU_1377_16S	Ha412HOChr11	140079526	7.215504e-09	HXXXD-type_acyl-transferase_family_protein,ribosomal_protein_S11_(chloroplast)	Ha412HOChr11g0513381,Ha412HOChr11g0513411
OTU_1377_16S	Ha412HOChr11	140079580	2.545118e-08	HXXXD-type_acyl-transferase_family_protein,ribosomal_protein_S11_(chloroplast)	Ha412HOChr11g0513381,Ha412HOChr11g0513411
OTU_1377_16S	Ha412HOChr11	140079583	2.545118e-08	HXXXD-type_acyl-transferase_family_protein,ribosomal_protein_S11_(chloroplast)	Ha412HOChr11g0513381,Ha412HOChr11g0513411
OTU_1377_16S	Ha412HOChr11	145048779	2.364783e-08	weak_chloroplast_movement_under_blue_light_protein_(DUF827),SOS3-interacting_protein_1	Ha412HOChr11g0514501,Ha412HOChr11g0514511
OTU_1377_16S	Ha412HOChr11	160763556	9.267889e-08	calcium-dependent_protein_kinase_20,[LOW_BITSCORE]_HAUS_augmin-like_complex_subunit,[LOW_BITSCORE]_peroxin_7,Ha412HOChr11g0519091	Ha412HOChr11g0519051,Ha412HOChr11g0519061,Ha412HOChr11g0519071,Ha412HOChr11g0519091
OTU_1377_16S	Ha412HOChr11	165232409	5.540620e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr12	135754622	1.537660e-08	U-box_domain-containing_protein_kinase_family_protein	Ha412HOChr12g0571141
OTU_1377_16S	Ha412HOChr12	154826072	4.020234e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr12	162160142	3.535369e-08	glutamine_dumper_2,receptor-like_kinase_in_flowers_1	Ha412HOChr12g0575031,Ha412HOChr12g0575041
OTU_1377_16S	Ha412HOChr12	162938111	4.256909e-08	Galactose_oxidase/kelch_repeat_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_Winged_helix-turn-helix_transcription_repressor_DNA-binding_protein,[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein	Ha412HOChr12g0575301,Ha412HOChr12g0575311,Ha412HOChr12g0575321,Ha412HOChr12g0575331
OTU_1377_16S	Ha412HOChr12	162938117	2.258326e-09	Galactose_oxidase/kelch_repeat_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_Winged_helix-turn-helix_transcription_repressor_DNA-binding_protein,[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein	Ha412HOChr12g0575301,Ha412HOChr12g0575311,Ha412HOChr12g0575321,Ha412HOChr12g0575331
OTU_1377_16S	Ha412HOChr12	162938138	6.939668e-08	Galactose_oxidase/kelch_repeat_superfamily_protein,Protein_kinase_superfamily_protein,[LOW_BITSCORE]_Winged_helix-turn-helix_transcription_repressor_DNA-binding_protein,[LOW_BITSCORE]_F-box/RNI-like_superfamily_protein	Ha412HOChr12g0575301,Ha412HOChr12g0575311,Ha412HOChr12g0575321,Ha412HOChr12g0575331
OTU_1377_16S	Ha412HOChr13	31135945	4.002587e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr13	38789977	1.706898e-08	transmembrane_protein,_putative_(DUF247),transmembrane_protein,_putative_(DUF247)	Ha412HOChr13g0589581,Ha412HOChr13g0589591
OTU_1377_16S	Ha412HOChr13	54330998	5.608803e-09	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr13	64417630	9.993471e-08	uncharacterized_protein_AT3G17120	Ha412HOChr13g0595101
OTU_1377_16S	Ha412HOChr13	111032621	2.775920e-08	[LOW_BITSCORE]_ARF-GAP_domain_9	Ha412HOChr13g0609511
OTU_1377_16S	Ha412HOChr13	151280214	9.005643e-08	nucleotide-rhamnose_synthase/epimerase-reductase,NAC_domain_containing_protein_71,poltergeist_like_1,Haloacid_dehalogenase-like_hydrolase_(HAD)_superfamily_protein,[LOW_BITSCORE]_Clathrin_light_chain_protein	Ha412HOChr13g0622101,Ha412HOChr13g0622111,Ha412HOChr13g0622121,Ha412HOChr13g0622131,Ha412HOChr13g0622141
OTU_1377_16S	Ha412HOChr13	169889825	8.123055e-10	alpha/beta-Hydrolases_superfamily_protein,[LOW_BITSCORE]_SET-domain_containing_protein_lysine_methyltransferase_family_protein,[LOW_BITSCORE]_ATP/DNA_binding_protein,H[+]-ATPase_7,uncharacterized_protein_AT2G44850,ethylene-responsive_element_binding_factor_13	Ha412HOChr13g0630071,Ha412HOChr13g0630081,Ha412HOChr13g0630091,Ha412HOChr13g0630101,Ha412HOChr13g0630111,Ha412HOChr13g0630121
OTU_1377_16S	Ha412HOChr13	169889847	1.813374e-09	alpha/beta-Hydrolases_superfamily_protein,[LOW_BITSCORE]_SET-domain_containing_protein_lysine_methyltransferase_family_protein,[LOW_BITSCORE]_ATP/DNA_binding_protein,H[+]-ATPase_7,uncharacterized_protein_AT2G44850,ethylene-responsive_element_binding_factor_13	Ha412HOChr13g0630071,Ha412HOChr13g0630081,Ha412HOChr13g0630091,Ha412HOChr13g0630101,Ha412HOChr13g0630111,Ha412HOChr13g0630121
OTU_1377_16S	Ha412HOChr13	172979083	5.158742e-08	AAA-type_ATPase_family_protein,AAA-type_ATPase_family_protein,AAA-type_ATPase_family_protein,AAA-type_ATPase_family_protein,NB-ARC_domain-containing_disease_resistance_protein,galacturonosyltransferase_1,[LOW_BITSCORE]_lon_protease_1	Ha412HOChr13g0631811,Ha412HOChr13g0631841,Ha412HOChr13g0631851,Ha412HOChr13g0631861,Ha412HOChr13g0631901,Ha412HOChr13g0631921,Ha412HOChr13g0631931
OTU_1377_16S	Ha412HOChr14	48396552	8.344210e-08	isopentenyl_diphosphate_isomerase_1	Ha412HOChr14g0640331
OTU_1377_16S	Ha412HOChr14	75973698	4.632725e-08	NoGenes	NoGenes
OTU_1377_16S	Ha412HOChr14	131918551	7.896398e-09	2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G30360,[LOW_BITSCORE]_uncharacterized_protein_AT5G28919,cytochrome_P450,_family_79,_subfamily_B,_polypeptide_2,cytochrome_P450,_family_79,_subfamily_B,_polypeptide_3,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,subtilase_family_protein,Pentatricopeptide_repeat_(PPR)_superfamily_protein	Ha412HOChr14g0666761,Ha412HOChr14g0666771,Ha412HOChr14g0666781,Ha412HOChr14g0666791,Ha412HOChr14g0666811,Ha412HOChr14g0666821,Ha412HOChr14g0666841,Ha412HOChr14g0666851,Ha412HOChr14g0666861
